step,phase,obs,action_raw,action_clipped,action_scaled
134,2.09375,[ 0.55557024  0.8314696   0.3229189  -0.11802197  3.9988139 ],4.471311,4.471311,1.1178278
135,2.109375,[ 0.6343933   0.77301043  0.29278278 -0.11978021  4.471311  ],3.7374392,3.7374392,0.9343598
136,2.125,[ 0.70710677  0.70710677  0.25806808 -0.1312088   3.7374392 ],3.3885736,3.3885736,0.8471434
137,2.140625,[ 0.77301043  0.6343933   0.21992111 -0.1945055   3.3885736 ],2.9935293,2.9935293,0.74838233
138,2.15625,[ 0.8314696   0.55557024  0.17643261 -0.19890109  2.9935293 ],2.8499014,2.8499014,0.71247536
139,2.171875,[ 0.8819213   0.47139674  0.12645912 -0.22395606  2.8499014 ],2.468183,2.468183,0.61704576
140,2.1875,[ 0.9238795   0.38268343  0.07152653 -0.21428572  2.468183  ],2.18182,2.18182,0.545455
141,2.203125,[ 0.95694035  0.29028466  0.01354218 -0.24417582  2.18182   ],1.8859098,1.8859098,0.47147745
142,2.21875,[ 0.98078525  0.19509032 -0.046731   -0.24593405  1.8859098 ],1.6544999,1.6544999,0.41362497
143,2.234375,[ 0.9951847   0.09801714 -0.10853004 -0.24945055  1.6544999 ],1.6548954,1.6548954,0.41372386
144,2.25,"[ 1.0000000e+00  5.5109107e-16 -1.6994762e-01 -2.2879119e-01
  1.6548954e+00]",1.4933404,1.4933404,0.3733351
145,2.265625,[ 0.9951847  -0.09801714 -0.22945786 -0.26131868  1.4933404 ],1.363103,1.363103,0.34077576
146,2.28125,[ 0.98078525 -0.19509032 -0.28667927 -0.21560441  1.363103  ],1.5998613,1.5998613,0.39996532
147,2.296875,[ 0.95694035 -0.29028466 -0.33970356 -0.22087912  1.5998613 ],1.3922445,1.3922445,0.3480611
148,2.3125,[ 0.9238795  -0.38268343 -0.39005852 -0.20417581  1.3922445 ],0.48434478,0.48434478,0.121086195
149,2.328125,[ 0.8819213  -0.47139674 -0.4377432  -0.17164837  0.48434478],-0.37136453,-0.37136453,-0.09284113
150,2.34375,[ 0.8314696  -0.55557024 -0.48008728 -0.15978022 -0.37136453],-0.16678396,-0.16678396,-0.04169599
151,2.359375,[ 0.77301043 -0.6343933  -0.51708984 -0.14439559 -0.16678396],-0.08634061,-0.08634061,-0.021585153
152,2.375,[ 0.70710677 -0.70710677 -0.5498972  -0.11714287 -0.08634061],0.107337825,0.107337825,0.026834456
153,2.390625,[ 0.6343933  -0.77301043 -0.57698154 -0.09296703  0.10733783],0.10271953,0.10271953,0.025679883
154,2.40625,[ 0.55557024 -0.8314696  -0.5972004  -0.06439562  0.10271953],0.10864818,0.10864818,0.027162045
155,2.421875,[ 0.47139674 -0.8819213  -0.6094074  -0.04593411  0.10864818],0.072179355,0.072179355,0.018044839
156,2.4375,[ 0.38268343 -0.9238795  -0.6158924  -0.01296701  0.07217935],0.04119303,0.04119303,0.010298258
157,2.453125,[ 0.29028466 -0.95694035 -0.61551094  0.01208792  0.04119303],-0.19434513,-0.19434513,-0.048586283
158,2.46875,[ 0.19509032 -0.98078525 -0.6097889   0.03010988 -0.19434513],-0.31693614,-0.31693614,-0.079234034
159,2.484375,[ 0.09801714 -0.9951847  -0.6006336   0.03714285 -0.31693614],-0.58485585,-0.58485585,-0.14621396
160,2.5,"[ 6.1232340e-16 -1.0000000e+00 -5.8651829e-01  7.4505523e-02
 -5.8485585e-01]",-0.8623565,-0.8623565,-0.21558912
161,2.515625,[-0.09801714 -0.9951847  -0.5685892   0.07230768 -0.8623565 ],-1.0943979,-1.0943979,-0.27359948
162,2.53125,[-0.19509032 -0.98078525 -0.5472269   0.08769226 -1.0943979 ],-1.3416699,-1.3416699,-0.33541748
