step,phase,obs,action_raw,action_clipped,action_scaled
68,1.0625,"[ 0.38268343  0.9238795   0.04711246  0.00514984 -0.10615387 -0.01384611
 -1.0270519  -0.9832441 ]",[-0.49685282 -1.1051719 ],[-0.49685282 -1.1051719 ],[-0.1242132  -0.27629298]
69,1.078125,"[ 0.47139674  0.8819213   0.02384186  0.00286102 -0.12197804 -0.01120882
 -0.49685282 -1.1051719 ]",[-0.3618279 -1.1586502],[-0.3618279 -1.1586502],[-0.09045698 -0.28966254]
70,1.09375,"[ 5.5557024e-01  8.3146960e-01 -2.0980835e-03 -1.9073486e-04
 -1.2901102e-01 -1.5604401e-02 -3.6182791e-01 -1.1586502e+00]",[ 0.15806346 -1.309338  ],[ 0.15806346 -1.309338  ],[ 0.03951586 -0.3273345 ]
71,1.109375,"[ 0.6343933   0.77301043 -0.02880096 -0.00324249 -0.12857142 -0.01384611
  0.15806346 -1.309338  ]",[ 0.5658201 -1.3970705],[ 0.5658201 -1.3970705],[ 0.14145502 -0.34926763]
72,1.125,"[ 0.70710677  0.70710677 -0.05741215 -0.00629425 -0.161978   -0.02131872
  0.5658201  -1.3970705 ]",[ 0.6885643 -1.4872353],[ 0.6885643 -1.4872353],[ 0.17214108 -0.37180883]
73,1.140625,"[ 0.77301043  0.6343933  -0.08487797 -0.0120163  -0.12197804 -0.02615385
  0.6885643  -1.4872353 ]",[ 0.82211494 -0.827778  ],[ 0.82211494 -0.827778  ],[ 0.20552874 -0.2069445 ]
74,1.15625,"[ 0.8314696   0.55557024 -0.11005592 -0.01926422 -0.10791212 -0.0367033
  0.82211494 -0.827778  ]",[ 1.0560828 -1.7514281],[ 1.0560828 -1.7514281],[ 0.2640207  -0.43785703]
75,1.171875,"[ 0.8819213   0.47139674 -0.13332558 -0.02803802 -0.10703297 -0.04373627
  1.0560828  -1.7514281 ]",[ 0.77534246 -1.7868207 ],[ 0.77534246 -1.7868207 ],[ 0.19383562 -0.44670516]
76,1.1875,"[ 0.9238795   0.38268343 -0.15163612 -0.03795719 -0.07406598 -0.04461537
  0.77534246 -1.7868207 ]",[ 0.4937055 -1.9023759],[ 0.4937055 -1.9023759],[ 0.12342638 -0.47559398]
77,1.203125,"[ 0.95694035  0.29028466 -0.16460705 -0.05092716 -0.05648356 -0.08461542
  0.4937055  -1.9023759 ]",[ 0.47811723 -1.8710551 ],[ 0.47811723 -1.8710551 ],[ 0.11952931 -0.46776378]
78,1.21875,"[ 0.98078525  0.19509032 -0.17185497 -0.06389713 -0.0257143  -0.06000004
  0.47811723 -1.8710551 ]",[ 0.70516276 -1.5934119 ],[ 0.70516276 -1.5934119 ],[ 0.17629069 -0.39835298]
79,1.234375,"[ 0.9951847   0.09801714 -0.17376232 -0.07877445  0.00505495 -0.06307688
  0.70516276 -1.5934119 ]",[ 0.10037898 -1.2066379 ],[ 0.10037898 -1.2066379 ],[ 0.02509474 -0.30165946]
80,1.25,"[ 1.00000000e+00  3.06161700e-16 -1.70329094e-01 -9.51786041e-02
  2.43955608e-02 -7.31867775e-02  1.00378975e-01 -1.20663786e+00]",[-0.01883201 -1.1282959 ],[-0.01883201 -1.1282959 ],[-0.004708   -0.28207397]
81,1.265625,"[ 0.9951847  -0.09801714 -0.16422558 -0.11348915  0.03890114 -0.07670327
 -0.01883201 -1.1282959 ]",[ 0.06832835 -0.8800481 ],[ 0.06832835 -0.8800481 ],[ 0.01708209 -0.22001202]
82,1.28125,"[ 0.98078525 -0.19509032 -0.15583229 -0.13370705  0.05296707 -0.13296704
  0.06832835 -0.8800481 ]",[ 0.09067207 -0.51250845],[ 0.09067207 -0.51250845],[ 0.02266802 -0.12812711]
83,1.296875,"[ 0.95694035 -0.29028466 -0.14476967 -0.15392494  0.06000004 -0.08021975
  0.09067207 -0.51250845]",[-0.07709166 -0.35789067],[-0.07709166 -0.35789067],[-0.01927291 -0.08947267]
84,1.3125,"[ 0.9238795  -0.38268343 -0.13256264 -0.1752882   0.06087914 -0.14043956
 -0.07709166 -0.35789067]",[ 0.04759517 -0.1372902 ],[ 0.04759517 -0.1372902 ],[ 0.01189879 -0.03432255]
85,1.328125,"[ 0.8819213  -0.47139674 -0.11959267 -0.19512463  0.06527472 -0.0797802
  0.04759517 -0.1372902 ]",[0.23215762 0.15425806],[0.23215762 0.15425806],[0.0580394  0.03856451]
86,1.34375,"[ 0.8314696  -0.55557024 -0.10738564 -0.21343517  0.0595604  -0.06835165
  0.23215762  0.15425806]",[-0.0387425   0.20809759],[-0.0387425   0.20809759],[-0.00968562  0.0520244 ]
87,1.359375,"[ 0.77301043 -0.6343933  -0.09441566 -0.22945786  0.06000004 -0.0569231
 -0.0387425   0.20809759]",[-0.34193796  0.30636048],[-0.34193796  0.30636048],[-0.08548449  0.07659012]
88,1.375,"[ 0.70710677 -0.70710677 -0.08258915 -0.24319077  0.05648356 -0.06527472
 -0.34193796  0.30636048]",[0.8501345  0.94873065],[0.8501345  0.94873065],[0.21253362 0.23718266]
89,1.390625,"[ 0.6343933  -0.77301043 -0.07076359 -0.25234604  0.06571426 -0.03230772
  0.8501345   0.94873065]",[0.889302  1.2544371],[0.889302  1.2544371],[0.2223255  0.31360927]
90,1.40625,"[ 0.55557024 -0.8314696  -0.05970097 -0.25616074  0.04901094 -0.01296701
  0.889302    1.2544371 ]",[0.9986051 1.4932775],[0.9986051 1.4932775],[0.24965127 0.3733194 ]
91,1.421875,"[ 0.47139674 -0.8819213  -0.04901981 -0.25577927  0.05164833  0.01032963
  0.9986051   1.4932775 ]",[1.0456325 1.6699785],[1.0456325 1.6699785],[0.26140812 0.41749462]
92,1.4375,"[ 0.38268343 -0.9238795  -0.0391016  -0.25310898  0.05648356  0.01824179
  1.0456325   1.6699785 ]",[1.0588244 1.8303791],[1.0588244 1.8303791],[0.2647061  0.45759478]
93,1.453125,"[ 0.29028466 -0.95694035 -0.02994537 -0.24586105  0.05516481  0.03582421
  1.0588244   1.8303791 ]",[1.0812418 1.9766804],[1.0812418 1.9766804],[0.27031046 0.4941701 ]
94,1.46875,"[ 0.19509032 -0.98078525 -0.01964569 -0.2351799   0.05516481  0.05912085
  1.0812418   1.9766804 ]",[1.1783707 2.200565 ],[1.1783707 2.200565 ],[0.29459268 0.5501413 ]
95,1.484375,"[ 0.09801714 -0.9951847  -0.00858307 -0.2187767   0.05560436  0.07230768
  1.1783707   2.200565  ]",[1.1102946 2.2291605],[1.1102946 2.2291605],[0.27757365 0.55729014]
96,1.5,"[ 3.6739403e-16 -1.0000000e+00  4.7683716e-03 -1.9741344e-01
  7.0989035e-02  1.4615384e-01  1.1102946e+00  2.2291605e+00]",[0.92458373 2.1503725 ],[0.92458373 2.1503725 ],[0.23114593 0.5375931 ]
97,1.515625,"[-0.09801714 -0.9951847   0.01926422 -0.1714735   0.08109894  0.1624176
  0.92458373  2.1503725 ]",[0.9500207 1.8198355],[0.9500207 1.8198355],[0.23750517 0.4549589 ]
98,1.53125,"[-0.19509032 -0.98078525  0.03452396 -0.14248085  0.08109894  0.13956042
  0.9500207   1.8198355 ]",[1.211216   0.94283944],[1.211216   0.94283944],[0.302804   0.23570986]
