step,phase,obs,action_raw,action_clipped,action_scaled
46,0.71875,"[-9.8078525e-01 -1.9509032e-01  1.1196327e-01  2.9182434e-02
  9.5178604e-02  1.5964794e-01  4.8571397e-02 -6.5937045e-04
  1.7824173e-01  1.4263736e-01  9.5961487e-01  1.5492116e-01
  7.7006143e-01  1.8203416e+00]",[0.669804   0.03576401 0.33566368 1.678027  ],[0.669804   0.03576401 0.33566368 1.678027  ],[0.167451   0.008941   0.08391592 0.41950676]
47,0.734375,"[-9.9518472e-01 -9.8017141e-02  1.2455177e-01  2.9182434e-02
  1.2798500e-01  1.8902111e-01  8.1978038e-02  6.5937045e-04
  1.4879122e-01  1.5802203e-01  6.6980398e-01  3.5764012e-02
  3.3566368e-01  1.6780270e+00]",[ 0.36883983 -0.01033607  0.01178019  1.5157782 ],[ 0.36883983 -0.01033607  0.01178019  1.5157782 ],[ 0.09220996 -0.00258402  0.00294505  0.37894455]
48,0.75,"[-1.00000000e+00 -1.83697015e-16  1.37140274e-01  2.91824341e-02
  1.60410881e-01  2.19158173e-01  6.39560744e-02 -6.59370446e-04
  1.44835189e-01  1.50989056e-01  3.68839830e-01 -1.03360750e-02
  1.17801875e-02  1.51577818e+00]",[ 0.11312502 -0.127259   -0.37722927  1.3214272 ],[ 0.11312502 -0.127259   -0.37722927  1.3214272 ],[ 0.02828125 -0.03181475 -0.09430732  0.3303568 ]
49,0.765625,"[-9.9518472e-01  9.8017141e-02  1.5087318e-01  2.9182434e-02
  1.8902111e-01  2.4967575e-01  6.2197782e-02 -2.1982193e-04
  1.3604394e-01  1.4791213e-01  1.1312502e-01 -1.2725900e-01
 -3.7722927e-01  1.3214272e+00]",[-0.04218391 -0.20281208 -0.90052694  1.1556673 ],[-0.04218391 -0.20281208 -0.90052694  1.1556673 ],[-0.01054598 -0.05070302 -0.22513174  0.28891683]
50,0.78125,"[-9.8078525e-01  1.9509032e-01  1.6384411e-01  2.9182434e-02
  2.1267223e-01  2.8057480e-01  5.8681298e-02 -6.5937045e-04
  1.1494503e-01  1.3999997e-01 -4.2183906e-02 -2.0281208e-01
 -9.0052694e-01  1.1556673e+00]",[-0.19991037 -0.2865838  -1.3647354   1.0513728 ],[-0.19991037 -0.2865838  -1.3647354   1.0513728 ],[-0.04997759 -0.07164595 -0.34118384  0.2628432 ]
51,0.796875,"[-9.5694035e-01  2.9028466e-01  1.7414379e-01  2.9182434e-02
  2.2983932e-01  3.0918598e-01  5.0329685e-02 -2.1982193e-04
  7.4505523e-02  1.2813187e-01 -1.9991037e-01 -2.8658381e-01
 -1.3647354e+00  1.0513728e+00]",[-0.2683242  -0.22207855 -1.7370491   0.95463604],[-0.2683242  -0.22207855 -1.7370491   0.95463604],[-0.06708105 -0.05551964 -0.43426228  0.23865901]
52,0.8125,"[-9.2387950e-01  3.8268343e-01  1.8444347e-01  2.9182434e-02
  2.3937607e-01  3.3512592e-01  3.6263753e-02 -6.5937045e-04
  2.7472496e-02  1.1714287e-01 -2.6832420e-01 -2.2207855e-01
 -1.7370491e+00  9.5463604e-01]",[-0.36714914 -0.166333   -2.042436    0.8551869 ],[-0.36714914 -0.166333   -2.042436    0.8551869 ],[-0.09178729 -0.04158325 -0.510609    0.21379672]
53,0.828125,"[-8.8192129e-01  4.7139674e-01  1.9169140e-01  2.9182434e-02
  2.3899460e-01  3.5648918e-01  3.7582397e-02  2.1982193e-04
 -2.2637367e-02  1.0439558e-01 -3.6714914e-01 -1.6633300e-01
 -2.0424359e+00  8.5518688e-01]",[-0.4544213  -0.28790948 -2.249036    0.5771609 ],[-0.4544213  -0.28790948 -2.249036    0.5771609 ],[-0.11360533 -0.07197737 -0.562259    0.14429022]
54,0.84375,"[-8.3146960e-01  5.5557024e-01  1.9932079e-01  2.9182434e-02
  2.2907639e-01  3.7251091e-01  2.7032947e-02 -6.5937045e-04
 -7.9780199e-02  6.0439587e-02 -4.5442131e-01 -2.8790948e-01
 -2.2490361e+00  5.7716089e-01]",[-0.5199889  -0.07964489 -3.1977677   0.4991888 ],[-0.5199889  -0.07964489 -3.1977677   0.4991888 ],[-0.12999722 -0.01991122 -0.79944193  0.1247972 ]
55,0.859375,"[-7.7301043e-01  6.3439327e-01  2.0199108e-01  2.9182434e-02
  2.0885754e-01  3.8357353e-01  9.0109827e-03  2.1982193e-04
 -1.2857142e-01  4.9010944e-02 -5.1998889e-01 -7.9644889e-02
 -3.1977677e+00  4.9918881e-01]",[-0.4328473  -0.11692275 -3.2422802   0.5400794 ],[-0.4328473  -0.11692275 -3.2422802   0.5400794 ],[-0.10821182 -0.02923069 -0.81057006  0.13501985]
