step,phase,obs,action_raw,action_clipped,action_scaled
87,1.359375,"[ 0.77301043 -0.6343933   0.23670578 -0.17795849  0.1338462   0.23362637
 -0.05530249 -0.12977698]",[ 0.02512137 -0.44663987],[ 0.02512137 -0.44663987],[ 0.00628034 -0.11165997]
88,1.375,"[ 0.70710677 -0.70710677  0.26569748 -0.12951088  0.00945053  0.24989013
  0.02512137 -0.44663987]",[ 0.0544448  -0.86138666],[ 0.0544448  -0.86138666],[ 0.0136112  -0.21534666]
89,1.390625,"[ 0.6343933  -0.77301043  0.26111984 -0.07991886 -0.0578022   0.25428572
  0.0544448  -0.86138666]",[ 0.19271272 -1.0403167 ],[ 0.19271272 -1.0403167 ],[ 0.04817818 -0.26007918]
90,1.40625,"[ 0.55557024 -0.8314696   0.246624   -0.0295639  -0.09516487  0.25560436
  0.19271272 -1.0403167 ]",[ 0.06451973 -0.8468653 ],[ 0.06451973 -0.8468653 ],[ 0.01612993 -0.21171632]
91,1.421875,"[ 0.47139674 -0.8819213   0.22297287  0.01811981 -0.14000002  0.22219782
  0.06451973 -0.8468653 ]",[ 0.08394264 -0.6550808 ],[ 0.08394264 -0.6550808 ],[ 0.02098566 -0.1637702 ]
92,1.4375,"[ 0.38268343 -0.9238795   0.19398022  0.05970097 -0.14967032  0.19318686
  0.08394264 -0.6550808 ]",[ 0.14878023 -0.23464972],[ 0.14878023 -0.23464972],[ 0.03719506 -0.05866243]
93,1.453125,"[ 0.29028466 -0.95694035  0.16041088  0.09098148 -0.1830769   0.11890107
  0.14878023 -0.23464972]",[0.2615348 0.1616328],[0.2615348 0.1616328],[0.0653837 0.0404082]
94,1.46875,"[ 0.19509032 -0.98078525  0.12569618  0.10700417 -0.17208791  0.04725275
  0.2615348   0.1616328 ]",[0.3610167  0.55543697],[0.3610167  0.55543697],[0.09025417 0.13885924]
95,1.484375,"[ 0.09801714 -0.9951847   0.08907413  0.10891151 -0.1742857  -0.01604395
  0.3610167   0.55543697]",[0.3736868  0.83510053],[0.3736868  0.83510053],[0.0934217  0.20877513]
96,1.5,"[ 3.6739403e-16 -1.0000000e+00  5.3215981e-02  1.0051918e-01
 -1.9142857e-01 -6.8791203e-02  3.7368679e-01  8.3510053e-01]",[0.30865252 1.1535522 ],[0.30865252 1.1535522 ],[0.07716313 0.28838804]
97,1.515625,"[-0.09801714 -0.9951847   0.05321598  0.08525944 -0.19142857 -0.08857145
  0.30865252  1.1535522 ]",[0.2841073 1.1524618],[0.2841073 1.1524618],[0.07102682 0.28811544]
98,1.53125,"[-0.19509032 -0.98078525  0.05321598  0.06771183 -0.19142857 -0.08197804
  0.2841073   1.1524618 ]",[1.0888789 0.6543975],[1.0888789 0.6543975],[0.27221972 0.16359937]
99,1.546875,"[-0.29028466 -0.95694035 -0.03872013  0.05245304 -0.12241759 -0.06439562
  1.0888789   0.6543975 ]",[1.7710626 0.1216193],[1.7710626 0.1216193],[0.44276565 0.03040482]
100,1.5625,"[-0.38268343 -0.9238795  -0.05779362  0.04215336 -0.08505497 -0.03802195
  1.7710626   0.1216193 ]",[1.5958705  0.08522496],[1.5958705  0.08522496],[0.39896762 0.02130624]
101,1.578125,"[-0.47139674 -0.8819213  -0.06961918  0.04024601 -0.04813185  0.01164837
  1.5958705   0.08522496]",[1.186824   0.08127016],[1.186824   0.08127016],[0.296706   0.02031754]
102,1.59375,"[-0.55557024 -0.8314696  -0.07572269  0.04749393 -0.0156044   0.05076924
  1.186824    0.08127016]",[ 0.960262   -0.03310166],[ 0.960262   -0.03310166],[ 0.2400655  -0.00827541]
103,1.609375,"[-0.6343933  -0.77301043 -0.07305241  0.06122684  0.0375824   0.07626372
  0.960262   -0.03310166]",[ 0.68546414 -0.41235614],[ 0.68546414 -0.41235614],[ 0.17136604 -0.10308903]
104,1.625,"[-0.70710677 -0.70710677 -0.05626774  0.07572269  0.1202198   0.06571426
  0.68546414 -0.41235614]",[ 0.62078106 -0.66628087],[ 0.62078106 -0.66628087],[ 0.15519527 -0.16657022]
105,1.640625,"[-0.77301043 -0.6343933  -0.0246048   0.08754826  0.19406596  0.04417581
  0.62078106 -0.66628087]",[ 0.6642353 -0.7460582],[ 0.6642353 -0.7460582],[ 0.16605882 -0.18651456]
106,1.65625,"[-0.8314696  -0.55557024  0.01735687  0.09556007  0.21560441  0.03054943
  0.6642353  -0.7460582 ]",[ 0.7676047  -0.83161235],[ 0.7676047  -0.83161235],[ 0.19190118 -0.20790309]
107,1.671875,"[-0.8819213  -0.47139674  0.06618595  0.09937477  0.25164834  0.00857143
  0.7676047  -0.83161235]",[ 0.7805029 -0.912163 ],[ 0.7805029 -0.912163 ],[ 0.19512573 -0.22804075]
108,1.6875,"[-0.9238795  -0.38268343  0.11463356  0.09784889  0.24813186 -0.02263737
  0.7805029  -0.912163  ]",[ 0.6555262 -0.8408873],[ 0.6555262 -0.8408873],[ 0.16388156 -0.21022183]
