step,phase,obs,action_raw,action_clipped,action_scaled
94,1.46875,"[ 0.19509032 -0.98078525 -0.03337955 -0.03833866  0.01384611 -0.00725279
  0.8535125  -0.54482996]",[0.61270237 0.02789128],[0.61270237 0.02789128],[0.15317559 0.00697282]
95,1.484375,"[ 0.09801714 -0.9951847  -0.02880096 -0.04139042  0.0375824  -0.01868134
  0.61270237  0.02789128]",[0.6652023  0.64360917],[0.6652023  0.64360917],[0.16630058 0.16090229]
96,1.5,"[ 3.6739403e-16 -1.0000000e+00 -2.1171570e-02 -4.7112465e-02
  4.1098882e-02 -3.5824206e-02  6.6520232e-01  6.4360917e-01]",[0.82546335 0.9842771 ],[0.82546335 0.9842771 ],[0.20636584 0.24606928]
97,1.515625,"[-0.09801714 -0.9951847  -0.01163483 -0.05436039  0.04505491 -0.03362637
  0.82546335  0.9842771 ]",[0.96355265 0.71154   ],[0.96355265 0.71154   ],[0.24088816 0.177885  ]
98,1.53125,"[-1.9509032e-01 -9.8078525e-01 -5.7220459e-04 -6.1608315e-02
  5.2967072e-02 -3.8021948e-02  9.6355265e-01  7.1153998e-01]",[1.1464384  0.30969742],[1.1464384  0.30969742],[0.2866096  0.07742435]
99,1.546875,"[-0.29028466 -0.95694035  0.01125336 -0.06771183  0.04813185 -0.0248352
  1.1464384   0.30969742]",[1.0550818  0.07715878],[1.0550818  0.07715878],[0.26377046 0.01928969]
100,1.5625,"[-0.38268343 -0.9238795   0.02269745 -0.06961918  0.05912085  0.00109892
  1.0550818   0.07715878]",[0.9153341  0.00278108],[0.9153341  0.00278108],[0.22883353 0.00069527]
101,1.578125,"[-0.47139674 -0.8819213   0.03376102 -0.06694889  0.06571426  0.02395601
  0.9153341   0.00278108]",[0.6367303  0.04977091],[0.6367303  0.04977091],[0.15918258 0.01244273]
102,1.59375,"[-0.55557024 -0.8314696   0.04482365 -0.06046391  0.05604391  0.0384615
  0.6367303   0.04977091]",[0.6191097  0.09646477],[0.6191097  0.09646477],[0.15477742 0.02411619]
103,1.609375,"[-0.6343933  -0.77301043  0.05703068 -0.0516901   0.06263733  0.04901094
  0.6191097   0.09646477]",[ 0.5451496  -0.00659137],[ 0.5451496  -0.00659137],[ 0.1362874  -0.00164784]
